bank_txn_id,value_date,narration,debit,credit,running_balance,utr_number
uci_bank_501573,2010-03-18,UCI ONLINE RETAIL UCI-501573,0.0,595.1,2097777.79,setl_501573
uci_bank_501575,2010-03-18,UCI ONLINE RETAIL UCI-501575,0.0,1321.55,2099099.34,setl_501575
uci_bank_501576,2010-03-18,UCI ONLINE RETAIL UCI-501576,0.0,153.94,2099253.28,setl_501576
uci_bank_501578,2010-03-18,UCI ONLINE RETAIL UCI-501578,0.0,1922.1,2101175.38,setl_501578
uci_bank_501611,2010-03-18,UCI ONLINE RETAIL UCI-501611,0.0,1835.0,2103010.38,setl_501611
uci_bank_501612,2010-03-18,UCI ONLINE RETAIL UCI-501612,0.0,120.65,2103131.03,setl_501612
uci_bank_501613,2010-03-18,UCI ONLINE RETAIL UCI-501613,0.0,219.8,2103350.83,setl_501613
uci_bank_501614,2010-03-18,UCI ONLINE RETAIL UCI-501614,0.0,3137.85,2106488.68,setl_501614
uci_bank_501616,2010-03-18,UCI ONLINE RETAIL UCI-501616,0.0,140.2,2106628.88,setl_501616
uci_bank_501617,2010-03-18,UCI ONLINE RETAIL UCI-501617,0.0,228.9,2106857.78,setl_501617
uci_bank_501618,2010-03-18,UCI ONLINE RETAIL UCI-501618,0.0,197.4,2107055.18,setl_501618
uci_bank_501618,2010-03-18,UCI ONLINE RETAIL UCI-501618,0.0,99.02,2107154.2,setl_501618
uci_bank_501619,2010-03-18,UCI ONLINE RETAIL UCI-501619,0.0,525.9,2107680.1,setl_501619
uci_bank_501620,2010-03-18,UCI ONLINE RETAIL UCI-501620,0.0,241.05,2107921.15,setl_501620
uci_bank_501621,2010-03-18,UCI ONLINE RETAIL UCI-501621,0.0,571.62,2108492.77,setl_501621
uci_bank_501622,2010-03-18,UCI ONLINE RETAIL UCI-501622,0.0,99.0,2108591.77,setl_501622
uci_bank_501623,2010-03-18,UCI ONLINE RETAIL UCI-501623,0.0,452.82,2109044.59,setl_501623
uci_bank_501624,2010-03-18,UCI ONLINE RETAIL UCI-501624,0.0,319.03,2109363.62,setl_501624
uci_bank_501625,2010-03-18,UCI ONLINE RETAIL UCI-501625,0.0,248.65,2109612.27,setl_501625
uci_bank_501626,2010-03-18,UCI ONLINE RETAIL UCI-501626,0.0,57.82,2109670.09,setl_501626
uci_bank_501627,2010-03-18,UCI ONLINE RETAIL UCI-501627,0.0,91.8,2109761.89,setl_501627
uci_bank_501628,2010-03-18,UCI ONLINE RETAIL UCI-501628,0.0,782.56,2110544.45,setl_501628
uci_bank_501629,2010-03-18,UCI ONLINE RETAIL UCI-501629,0.0,96.23,2110640.68,setl_501629
uci_bank_501638,2010-03-18,UCI ONLINE RETAIL UCI-501638,0.0,1048.08,2111688.76,setl_501638
uci_bank_501637,2010-03-18,UCI ONLINE RETAIL UCI-501637,0.0,102.0,2111790.76,setl_501637
uci_bank_501639,2010-03-18,UCI ONLINE RETAIL UCI-501639,0.0,120.6,2111911.36,setl_501639
uci_bank_501640,2010-03-18,UCI ONLINE RETAIL UCI-501640,0.0,656.25,2112567.61,setl_501640
uci_bank_501641,2010-03-18,UCI ONLINE RETAIL UCI-501641,0.0,353.49,2112921.1,setl_501641
uci_bank_501645,2010-03-18,UCI ONLINE RETAIL UCI-501645,0.0,627.74,2113548.84,setl_501645
uci_bank_501647,2010-03-18,UCI ONLINE RETAIL UCI-501647,0.0,210.0,2113758.84,setl_501647
uci_bank_501646,2010-03-18,UCI ONLINE RETAIL UCI-501646,0.0,199.12,2113957.96,setl_501646
uci_bank_501648,2010-03-18,UCI ONLINE RETAIL UCI-501648,0.0,76.32,2114034.28,setl_501648
uci_bank_501649,2010-03-18,UCI ONLINE RETAIL UCI-501649,0.0,24.05,2114058.33,setl_501649
uci_bank_501650,2010-03-18,UCI ONLINE RETAIL UCI-501650,0.0,360.26,2114418.59,setl_501650
uci_bank_501651,2010-03-18,UCI ONLINE RETAIL UCI-501651,0.0,110.26,2114528.85,setl_501651
uci_bank_501652,2010-03-18,UCI ONLINE RETAIL UCI-501652,0.0,281.03,2114809.88,setl_501652
uci_bank_501653,2010-03-18,UCI ONLINE RETAIL UCI-501653,0.0,347.15,2115157.03,setl_501653
uci_bank_501654,2010-03-18,UCI ONLINE RETAIL UCI-501654,0.0,47.93,2115204.96,setl_501654
uci_bank_501656,2010-03-18,UCI ONLINE RETAIL UCI-501656,0.0,185.23,2115390.19,setl_501656
uci_bank_501657,2010-03-18,UCI ONLINE RETAIL UCI-501657,0.0,292.66,2115682.85,setl_501657
uci_bank_501658,2010-03-18,UCI ONLINE RETAIL UCI-501658,0.0,146.14,2115828.99,setl_501658
uci_bank_501660,2010-03-18,UCI ONLINE RETAIL UCI-501660,0.0,328.03,2116157.02,setl_501660
uci_bank_501661,2010-03-18,UCI ONLINE RETAIL UCI-501661,0.0,312.97,2116469.99,setl_501661
uci_bank_501662,2010-03-18,UCI ONLINE RETAIL UCI-501662,0.0,250.47,2116720.46,setl_501662
uci_bank_501663,2010-03-18,UCI ONLINE RETAIL UCI-501663,0.0,1155.48,2117875.94,setl_501663
uci_bank_501664,2010-03-18,UCI ONLINE RETAIL UCI-501664,0.0,618.36,2118494.3,setl_501664
uci_bank_501665,2010-03-18,UCI ONLINE RETAIL UCI-501665,0.0,327.19,2118821.49,setl_501665
uci_bank_501666,2010-03-18,UCI ONLINE RETAIL UCI-501666,0.0,136.1,2118957.59,setl_501666
uci_bank_501667,2010-03-18,UCI ONLINE RETAIL UCI-501667,0.0,906.82,2119864.41,setl_501667
uci_bank_501669,2010-03-18,UCI ONLINE RETAIL UCI-501669,0.0,406.7,2120271.11,setl_501669
uci_bank_501670,2010-03-18,UCI ONLINE RETAIL UCI-501670,0.0,263.5,2120534.61,setl_501670
uci_bank_501671,2010-03-18,UCI ONLINE RETAIL UCI-501671,0.0,305.55,2120840.16,setl_501671
uci_bank_501672,2010-03-18,UCI ONLINE RETAIL UCI-501672,0.0,323.93,2121164.09,setl_501672
uci_bank_501673,2010-03-18,UCI ONLINE RETAIL UCI-501673,0.0,187.64,2121351.73,setl_501673
uci_bank_501674,2010-03-18,UCI ONLINE RETAIL UCI-501674,0.0,155.05,2121506.78,setl_501674
uci_bank_501675,2010-03-18,UCI ONLINE RETAIL UCI-501675,0.0,186.0,2121692.78,setl_501675
uci_bank_501676,2010-03-18,UCI ONLINE RETAIL UCI-501676,0.0,325.35,2122018.13,setl_501676
uci_bank_501677,2010-03-18,UCI ONLINE RETAIL UCI-501677,0.0,560.98,2122579.11,setl_501677
uci_bank_501679,2010-03-18,UCI ONLINE RETAIL UCI-501679,0.0,120.32,2122699.43,setl_501679
uci_bank_501681,2010-03-18,UCI ONLINE RETAIL UCI-501681,0.0,266.9,2122966.33,setl_501681
uci_bank_501682,2010-03-18,UCI ONLINE RETAIL UCI-501682,0.0,330.29,2123296.62,setl_501682
uci_bank_501685,2010-03-18,UCI ONLINE RETAIL UCI-501685,0.0,4580.0,2127876.62,setl_501685
uci_bank_501687,2010-03-18,UCI ONLINE RETAIL UCI-501687,0.0,583.1,2128459.72,setl_501687
uci_bank_501688,2010-03-18,UCI ONLINE RETAIL UCI-501688,0.0,286.22,2128745.94,setl_501688
uci_bank_501689,2010-03-18,UCI ONLINE RETAIL UCI-501689,0.0,190.67,2128936.61,setl_501689
uci_bank_501691,2010-03-18,UCI ONLINE RETAIL UCI-501691,0.0,663.6,2129600.21,setl_501691
uci_bank_501693,2010-03-18,UCI ONLINE RETAIL UCI-501693,0.0,222.93,2129823.14,setl_501693
uci_bank_501694,2010-03-18,UCI ONLINE RETAIL UCI-501694,0.0,138.54,2129961.68,setl_501694
uci_bank_501695,2010-03-18,UCI ONLINE RETAIL UCI-501695,0.0,285.0,2130246.68,setl_501695
uci_bank_501696,2010-03-18,UCI ONLINE RETAIL UCI-501696,0.0,66.0,2130312.68,setl_501696
uci_bank_501697,2010-03-18,UCI ONLINE RETAIL UCI-501697,0.0,94.9,2130407.58,setl_501697
uci_bank_501699,2010-03-18,UCI ONLINE RETAIL UCI-501699,0.0,162.14,2130569.72,setl_501699
uci_bank_501700,2010-03-18,UCI ONLINE RETAIL UCI-501700,0.0,283.0,2130852.72,setl_501700
uci_bank_501701,2010-03-19,UCI ONLINE RETAIL UCI-501701,0.0,176.52,2131029.24,setl_501701
uci_bank_501706,2010-03-19,UCI ONLINE RETAIL UCI-501706,0.0,174.6,2131203.84,setl_501706
uci_bank_501705,2010-03-19,UCI ONLINE RETAIL UCI-501705,0.0,448.42,2131652.26,setl_501705
uci_bank_501707,2010-03-19,UCI ONLINE RETAIL UCI-501707,0.0,8.5,2131660.76,setl_501707
uci_bank_501708,2010-03-19,UCI ONLINE RETAIL UCI-501708,0.0,116.85,2131777.61,setl_501708
uci_bank_501709,2010-03-19,UCI ONLINE RETAIL UCI-501709,0.0,497.9,2132275.51,setl_501709
uci_bank_501710,2010-03-19,UCI ONLINE RETAIL UCI-501710,0.0,453.17,2132728.68,setl_501710
uci_bank_501711,2010-03-19,UCI ONLINE RETAIL UCI-501711,0.0,327.44,2133056.12,setl_501711
uci_bank_501712,2010-03-19,UCI ONLINE RETAIL UCI-501712,0.0,161.6,2133217.72,setl_501712
uci_bank_501713,2010-03-19,UCI ONLINE RETAIL UCI-501713,0.0,1048.76,2134266.48,setl_501713
uci_bank_501714,2010-03-19,UCI ONLINE RETAIL UCI-501714,0.0,698.45,2134964.93,setl_501714
uci_bank_501715,2010-03-19,UCI ONLINE RETAIL UCI-501715,0.0,959.7,2135924.63,setl_501715
uci_bank_501716,2010-03-19,UCI ONLINE RETAIL UCI-501716,0.0,419.55,2136344.18,setl_501716
uci_bank_501717,2010-03-19,UCI ONLINE RETAIL UCI-501717,0.0,405.53,2136749.71,setl_501717
uci_bank_501718,2010-03-19,UCI ONLINE RETAIL UCI-501718,0.0,177.3,2136927.01,setl_501718
uci_bank_501719,2010-03-19,UCI ONLINE RETAIL UCI-501719,0.0,355.8,2137282.81,setl_501719
uci_bank_501730,2010-03-19,UCI ONLINE RETAIL UCI-501730,0.0,275.35,2137558.16,setl_501730
uci_bank_501729,2010-03-19,UCI ONLINE RETAIL UCI-501729,0.0,1248.48,2138806.64,setl_501729
uci_bank_501731,2010-03-19,UCI ONLINE RETAIL UCI-501731,0.0,291.45,2139098.09,setl_501731
uci_bank_501732,2010-03-19,UCI ONLINE RETAIL UCI-501732,0.0,704.58,2139802.67,setl_501732
uci_bank_501766,2010-03-19,UCI ONLINE RETAIL UCI-501766,0.0,6958.17,2146760.84,setl_501766
uci_bank_501767,2010-03-19,UCI ONLINE RETAIL UCI-501767,0.0,728.37,2147489.21,setl_501767
uci_bank_501768,2010-03-19,UCI ONLINE RETAIL UCI-501768,0.0,6958.17,2154447.38,setl_501768
uci_bank_501770,2010-03-19,UCI ONLINE RETAIL UCI-501770,0.0,318.06,2154765.44,setl_501770
uci_bank_501776,2010-03-19,UCI ONLINE RETAIL UCI-501776,0.0,306.97,2155072.41,setl_501776
uci_bank_501785,2010-03-19,UCI ONLINE RETAIL UCI-501785,0.0,138.49,2155210.9,setl_501785
uci_bank_501789,2010-03-19,UCI ONLINE RETAIL UCI-501789,0.0,653.01,2155863.91,setl_501789
uci_bank_501790,2010-03-19,UCI ONLINE RETAIL UCI-501790,0.0,1263.36,2157127.27,setl_501790
uci_bank_501791,2010-03-19,UCI ONLINE RETAIL UCI-501791,0.0,414.5,2157541.77,setl_501791
uci_bank_501792,2010-03-19,UCI ONLINE RETAIL UCI-501792,0.0,313.4,2157855.17,setl_501792
uci_bank_501793,2010-03-19,UCI ONLINE RETAIL UCI-501793,0.0,421.31,2158276.48,setl_501793
uci_bank_501795,2010-03-19,UCI ONLINE RETAIL UCI-501795,0.0,248.8,2158525.28,setl_501795
uci_bank_501800,2010-03-19,UCI ONLINE RETAIL UCI-501800,0.0,595.8,2159121.08,setl_501800
uci_bank_501805,2010-03-19,UCI ONLINE RETAIL UCI-501805,0.0,376.44,2159497.52,setl_501805
uci_bank_501806,2010-03-19,UCI ONLINE RETAIL UCI-501806,0.0,593.84,2160091.36,setl_501806
uci_bank_501807,2010-03-19,UCI ONLINE RETAIL UCI-501807,0.0,494.99,2160586.35,setl_501807
uci_bank_501808,2010-03-19,UCI ONLINE RETAIL UCI-501808,0.0,149.56,2160735.91,setl_501808
uci_bank_501810,2010-03-19,UCI ONLINE RETAIL UCI-501810,0.0,1055.51,2161791.42,setl_501810
uci_bank_501811,2010-03-19,UCI ONLINE RETAIL UCI-501811,0.0,169.8,2161961.22,setl_501811
uci_bank_501813,2010-03-19,UCI ONLINE RETAIL UCI-501813,0.0,343.94,2162305.16,setl_501813
uci_bank_501812,2010-03-19,UCI ONLINE RETAIL UCI-501812,0.0,308.96,2162614.12,setl_501812
uci_bank_501815,2010-03-19,UCI ONLINE RETAIL UCI-501815,0.0,149.15,2162763.27,setl_501815
uci_bank_501816,2010-03-19,UCI ONLINE RETAIL UCI-501816,0.0,154.21,2162917.48,setl_501816
uci_bank_501818,2010-03-19,UCI ONLINE RETAIL UCI-501818,0.0,117.1,2163034.58,setl_501818
uci_bank_501819,2010-03-19,UCI ONLINE RETAIL UCI-501819,0.0,322.69,2163357.27,setl_501819
uci_bank_501822,2010-03-19,UCI ONLINE RETAIL UCI-501822,0.0,385.38,2163742.65,setl_501822
uci_bank_501824,2010-03-19,UCI ONLINE RETAIL UCI-501824,0.0,150.34,2163892.99,setl_501824
uci_bank_501825,2010-03-19,UCI ONLINE RETAIL UCI-501825,0.0,409.44,2164302.43,setl_501825
uci_bank_501828,2010-03-19,UCI ONLINE RETAIL UCI-501828,0.0,606.45,2164908.88,setl_501828
uci_bank_501830,2010-03-19,UCI ONLINE RETAIL UCI-501830,0.0,318.0,2165226.88,setl_501830
uci_bank_501831,2010-03-19,UCI ONLINE RETAIL UCI-501831,0.0,198.58,2165425.46,setl_501831
uci_bank_501836,2010-03-19,UCI ONLINE RETAIL UCI-501836,0.0,824.4,2166249.86,setl_501836
uci_bank_501845,2010-03-21,UCI ONLINE RETAIL UCI-501845,0.0,604.65,2166854.51,setl_501845
uci_bank_501846,2010-03-21,UCI ONLINE RETAIL UCI-501846,0.0,17.6,2166872.11,setl_501846
uci_bank_501847,2010-03-21,UCI ONLINE RETAIL UCI-501847,0.0,361.04,2167233.15,setl_501847
uci_bank_501848,2010-03-21,UCI ONLINE RETAIL UCI-501848,0.0,377.87,2167611.02,setl_501848
uci_bank_501849,2010-03-21,UCI ONLINE RETAIL UCI-501849,0.0,215.55,2167826.57,setl_501849
uci_bank_501850,2010-03-21,UCI ONLINE RETAIL UCI-501850,0.0,144.35,2167970.92,setl_501850
uci_bank_501852,2010-03-21,UCI ONLINE RETAIL UCI-501852,0.0,324.89,2168295.81,setl_501852
uci_bank_501853,2010-03-21,UCI ONLINE RETAIL UCI-501853,0.0,219.8,2168515.61,setl_501853
uci_bank_501854,2010-03-21,UCI ONLINE RETAIL UCI-501854,0.0,107.34,2168622.95,setl_501854
uci_bank_501855,2010-03-21,UCI ONLINE RETAIL UCI-501855,0.0,329.38,2168952.33,setl_501855
uci_bank_501856,2010-03-21,UCI ONLINE RETAIL UCI-501856,0.0,17.0,2168969.33,setl_501856
uci_bank_501858,2010-03-21,UCI ONLINE RETAIL UCI-501858,0.0,418.15,2169387.48,setl_501858
uci_bank_501859,2010-03-21,UCI ONLINE RETAIL UCI-501859,0.0,280.0,2169667.48,setl_501859
uci_bank_501860,2010-03-21,UCI ONLINE RETAIL UCI-501860,0.0,746.98,2170414.46,setl_501860
uci_bank_501862,2010-03-21,UCI ONLINE RETAIL UCI-501862,0.0,268.83,2170683.29,setl_501862
uci_bank_501863,2010-03-21,UCI ONLINE RETAIL UCI-501863,0.0,359.08,2171042.37,setl_501863
uci_bank_501864,2010-03-21,UCI ONLINE RETAIL UCI-501864,0.0,161.4,2171203.77,setl_501864
uci_bank_501866,2010-03-21,UCI ONLINE RETAIL UCI-501866,0.0,280.2,2171483.97,setl_501866
uci_bank_501867,2010-03-21,UCI ONLINE RETAIL UCI-501867,0.0,258.75,2171742.72,setl_501867
uci_bank_501868,2010-03-21,UCI ONLINE RETAIL UCI-501868,0.0,496.85,2172239.57,setl_501868
uci_bank_501869,2010-03-21,UCI ONLINE RETAIL UCI-501869,0.0,320.0,2172559.57,setl_501869
uci_bank_501870,2010-03-21,UCI ONLINE RETAIL UCI-501870,0.0,411.42,2172970.99,setl_501870
uci_bank_501871,2010-03-21,UCI ONLINE RETAIL UCI-501871,0.0,51.6,2173022.59,setl_501871
uci_bank_501871,2010-03-21,UCI ONLINE RETAIL UCI-501871,0.0,606.4,2173628.99,setl_501871
uci_bank_501872,2010-03-21,UCI ONLINE RETAIL UCI-501872,0.0,18.41,2173647.4,setl_501872
uci_bank_501874,2010-03-21,UCI ONLINE RETAIL UCI-501874,0.0,2613.62,2176261.02,setl_501874
uci_bank_501875,2010-03-21,UCI ONLINE RETAIL UCI-501875,0.0,226.6,2176487.62,setl_501875
uci_bank_501876,2010-03-21,UCI ONLINE RETAIL UCI-501876,0.0,150.64,2176638.26,setl_501876
uci_bank_501877,2010-03-21,UCI ONLINE RETAIL UCI-501877,0.0,549.99,2177188.25,setl_501877
uci_bank_501879,2010-03-21,UCI ONLINE RETAIL UCI-501879,0.0,224.81,2177413.06,setl_501879
uci_bank_501880,2010-03-21,UCI ONLINE RETAIL UCI-501880,0.0,215.44,2177628.5,setl_501880
uci_bank_501881,2010-03-21,UCI ONLINE RETAIL UCI-501881,0.0,294.6,2177923.1,setl_501881
uci_bank_501882,2010-03-21,UCI ONLINE RETAIL UCI-501882,0.0,101.75,2178024.85,setl_501882
uci_bank_501883,2010-03-21,UCI ONLINE RETAIL UCI-501883,0.0,262.31,2178287.16,setl_501883
uci_bank_501884,2010-03-21,UCI ONLINE RETAIL UCI-501884,0.0,111.35,2178398.51,setl_501884
uci_bank_501885,2010-03-21,UCI ONLINE RETAIL UCI-501885,0.0,86.25,2178484.76,setl_501885
uci_bank_501886,2010-03-21,UCI ONLINE RETAIL UCI-501886,0.0,194.22,2178678.98,setl_501886
uci_bank_501887,2010-03-21,UCI ONLINE RETAIL UCI-501887,0.0,181.66,2178860.64,setl_501887
uci_bank_501888,2010-03-21,UCI ONLINE RETAIL UCI-501888,0.0,321.34,2179181.98,setl_501888
uci_bank_501889,2010-03-21,UCI ONLINE RETAIL UCI-501889,0.0,552.38,2179734.36,setl_501889
uci_bank_501890,2010-03-21,UCI ONLINE RETAIL UCI-501890,0.0,198.85,2179933.21,setl_501890
uci_bank_501891,2010-03-21,UCI ONLINE RETAIL UCI-501891,0.0,113.25,2180046.46,setl_501891
uci_bank_501892,2010-03-21,UCI ONLINE RETAIL UCI-501892,0.0,167.65,2180214.11,setl_501892
uci_bank_501893,2010-03-21,UCI ONLINE RETAIL UCI-501893,0.0,254.64,2180468.75,setl_501893
uci_bank_501894,2010-03-21,UCI ONLINE RETAIL UCI-501894,0.0,181.8,2180650.55,setl_501894
uci_bank_501895,2010-03-21,UCI ONLINE RETAIL UCI-501895,0.0,143.48,2180794.03,setl_501895
uci_bank_501896,2010-03-21,UCI ONLINE RETAIL UCI-501896,0.0,477.28,2181271.31,setl_501896
uci_bank_501897,2010-03-21,UCI ONLINE RETAIL UCI-501897,0.0,758.74,2182030.05,setl_501897
uci_bank_501898,2010-03-21,UCI ONLINE RETAIL UCI-501898,0.0,220.0,2182250.05,setl_501898
uci_bank_501899,2010-03-21,UCI ONLINE RETAIL UCI-501899,0.0,1089.98,2183340.03,setl_501899
uci_bank_501900,2010-03-21,UCI ONLINE RETAIL UCI-501900,0.0,127.88,2183467.91,setl_501900
uci_bank_501902,2010-03-21,UCI ONLINE RETAIL UCI-501902,0.0,381.0,2183848.91,setl_501902
uci_bank_501903,2010-03-21,UCI ONLINE RETAIL UCI-501903,0.0,372.74,2184221.65,setl_501903
uci_bank_501904,2010-03-21,UCI ONLINE RETAIL UCI-501904,0.0,917.7,2185139.35,setl_501904
uci_bank_501906,2010-03-21,UCI ONLINE RETAIL UCI-501906,0.0,1073.75,2186213.1,setl_501906
uci_bank_501907,2010-03-21,UCI ONLINE RETAIL UCI-501907,0.0,872.94,2187086.04,setl_501907
uci_bank_501908,2010-03-22,UCI ONLINE RETAIL UCI-501908,0.0,17.4,2187103.44,setl_501908
uci_bank_501909,2010-03-22,UCI ONLINE RETAIL UCI-501909,0.0,314.1,2187417.54,setl_501909
uci_bank_501910,2010-03-22,UCI ONLINE RETAIL UCI-501910,0.0,253.58,2187671.12,setl_501910
uci_bank_501911,2010-03-22,UCI ONLINE RETAIL UCI-501911,0.0,223.91,2187895.03,setl_501911
uci_bank_501912,2010-03-22,UCI ONLINE RETAIL UCI-501912,0.0,415.92,2188310.95,setl_501912
uci_bank_501913,2010-03-22,UCI ONLINE RETAIL UCI-501913,0.0,343.12,2188654.07,setl_501913
uci_bank_501916,2010-03-22,UCI ONLINE RETAIL UCI-501916,0.0,142.95,2188797.02,setl_501916
uci_bank_501917,2010-03-22,UCI ONLINE RETAIL UCI-501917,0.0,535.53,2189332.55,setl_501917
uci_bank_501918,2010-03-22,UCI ONLINE RETAIL UCI-501918,0.0,2545.44,2191877.99,setl_501918
uci_bank_501919,2010-03-22,UCI ONLINE RETAIL UCI-501919,0.0,391.5,2192269.49,setl_501919
uci_bank_501920,2010-03-22,UCI ONLINE RETAIL UCI-501920,0.0,371.5,2192640.99,setl_501920
uci_bank_501921,2010-03-22,UCI ONLINE RETAIL UCI-501921,0.0,353.4,2192994.39,setl_501921
uci_bank_501922,2010-03-22,UCI ONLINE RETAIL UCI-501922,0.0,1021.37,2194015.76,setl_501922
uci_bank_501923,2010-03-22,UCI ONLINE RETAIL UCI-501923,0.0,151.45,2194167.21,setl_501923
uci_bank_501925,2010-03-22,UCI ONLINE RETAIL UCI-501925,0.0,988.04,2195155.25,setl_501925
uci_bank_501926,2010-03-22,UCI ONLINE RETAIL UCI-501926,0.0,851.96,2196007.21,setl_501926
uci_bank_501927,2010-03-22,UCI ONLINE RETAIL UCI-501927,0.0,437.97,2196445.18,setl_501927
uci_bank_501928,2010-03-22,UCI ONLINE RETAIL UCI-501928,0.0,186.9,2196632.08,setl_501928
uci_bank_501930,2010-03-22,UCI ONLINE RETAIL UCI-501930,0.0,782.45,2197414.53,setl_501930
uci_bank_501929,2010-03-22,UCI ONLINE RETAIL UCI-501929,0.0,95.4,2197509.93,setl_501929
uci_bank_501931,2010-03-22,UCI ONLINE RETAIL UCI-501931,0.0,0.95,2197510.88,setl_501931
uci_bank_501938,2010-03-22,UCI ONLINE RETAIL UCI-501938,0.0,1183.8,2198694.68,setl_501938
uci_bank_501944,2010-03-22,UCI ONLINE RETAIL UCI-501944,0.0,218.34,2198913.02,setl_501944
uci_bank_501945,2010-03-22,UCI ONLINE RETAIL UCI-501945,0.0,120.9,2199033.92,setl_501945
uci_bank_501947,2010-03-22,UCI ONLINE RETAIL UCI-501947,0.0,107.7,2199141.62,setl_501947
uci_bank_501959,2010-03-22,UCI ONLINE RETAIL UCI-501959,0.0,133.6,2199275.22,setl_501959
uci_bank_501960,2010-03-22,UCI ONLINE RETAIL UCI-501960,0.0,546.03,2199821.25,setl_501960
uci_bank_501996,2010-03-22,UCI ONLINE RETAIL UCI-501996,0.0,139.2,2199960.45,setl_501996
uci_bank_502028,2010-03-22,UCI ONLINE RETAIL UCI-502028,0.0,310.98,2200271.43,setl_502028
uci_bank_502035,2010-03-22,UCI ONLINE RETAIL UCI-502035,0.0,318.8,2200590.23,setl_502035
uci_bank_502036,2010-03-22,UCI ONLINE RETAIL UCI-502036,0.0,301.5,2200891.73,setl_502036
uci_bank_502037,2010-03-22,UCI ONLINE RETAIL UCI-502037,0.0,298.4,2201190.13,setl_502037
uci_bank_502038,2010-03-22,UCI ONLINE RETAIL UCI-502038,0.0,623.69,2201813.82,setl_502038
uci_bank_502039,2010-03-22,UCI ONLINE RETAIL UCI-502039,0.0,34.8,2201848.62,setl_502039
uci_bank_502053,2010-03-22,UCI ONLINE RETAIL UCI-502053,0.0,388.6,2202237.22,setl_502053
uci_bank_502055,2010-03-22,UCI ONLINE RETAIL UCI-502055,0.0,1523.77,2203760.99,setl_502055
uci_bank_502056,2010-03-22,UCI ONLINE RETAIL UCI-502056,0.0,471.16,2204232.15,setl_502056
uci_bank_502057,2010-03-22,UCI ONLINE RETAIL UCI-502057,0.0,49.3,2204281.45,setl_502057
uci_bank_502058,2010-03-22,UCI ONLINE RETAIL UCI-502058,0.0,233.55,2204515.0,setl_502058
uci_bank_502059,2010-03-22,UCI ONLINE RETAIL UCI-502059,0.0,370.75,2204885.75,setl_502059
uci_bank_502060,2010-03-22,UCI ONLINE RETAIL UCI-502060,0.0,630.72,2205516.47,setl_502060
uci_bank_502063,2010-03-22,UCI ONLINE RETAIL UCI-502063,0.0,301.14,2205817.61,setl_502063
uci_bank_502064,2010-03-22,UCI ONLINE RETAIL UCI-502064,0.0,60.0,2205877.61,setl_502064
uci_bank_502069,2010-03-22,UCI ONLINE RETAIL UCI-502069,0.0,222.06,2206099.67,setl_502069
uci_bank_502080,2010-03-22,UCI ONLINE RETAIL UCI-502080,0.0,195.35,2206295.02,setl_502080
uci_bank_502082,2010-03-22,UCI ONLINE RETAIL UCI-502082,0.0,310.8,2206605.82,setl_502082
uci_bank_502087,2010-03-22,UCI ONLINE RETAIL UCI-502087,0.0,388.48,2206994.3,setl_502087
uci_bank_502089,2010-03-22,UCI ONLINE RETAIL UCI-502089,0.0,511.23,2207505.53,setl_502089
uci_bank_502091,2010-03-22,UCI ONLINE RETAIL UCI-502091,0.0,114.5,2207620.03,setl_502091
uci_bank_502093,2010-03-22,UCI ONLINE RETAIL UCI-502093,0.0,266.08,2207886.11,setl_502093
uci_bank_502094,2010-03-22,UCI ONLINE RETAIL UCI-502094,0.0,628.08,2208514.19,setl_502094
uci_bank_502096,2010-03-22,UCI ONLINE RETAIL UCI-502096,0.0,225.74,2208739.93,setl_502096
uci_bank_502097,2010-03-23,UCI ONLINE RETAIL UCI-502097,0.0,313.38,2209053.31,setl_502097
uci_bank_502098,2010-03-23,UCI ONLINE RETAIL UCI-502098,0.0,345.6,2209398.91,setl_502098
uci_bank_502099,2010-03-23,UCI ONLINE RETAIL UCI-502099,0.0,473.98,2209872.89,setl_502099
uci_bank_502100,2010-03-23,UCI ONLINE RETAIL UCI-502100,0.0,300.38,2210173.27,setl_502100
uci_bank_502101,2010-03-23,UCI ONLINE RETAIL UCI-502101,0.0,372.94,2210546.21,setl_502101
uci_bank_502102,2010-03-23,UCI ONLINE RETAIL UCI-502102,0.0,284.04,2210830.25,setl_502102
uci_bank_502104,2010-03-23,UCI ONLINE RETAIL UCI-502104,0.0,198.9,2211029.15,setl_502104
uci_bank_502106,2010-03-23,UCI ONLINE RETAIL UCI-502106,0.0,490.84,2211519.99,setl_502106
uci_bank_502105,2010-03-23,UCI ONLINE RETAIL UCI-502105,0.0,163.41,2211683.4,setl_502105
uci_bank_502107,2010-03-23,UCI ONLINE RETAIL UCI-502107,0.0,227.02,2211910.42,setl_502107
uci_bank_502109,2010-03-23,UCI ONLINE RETAIL UCI-502109,0.0,105.66,2212016.08,setl_502109
uci_bank_502108,2010-03-23,UCI ONLINE RETAIL UCI-502108,0.0,238.5,2212254.58,setl_502108
uci_bank_502110,2010-03-23,UCI ONLINE RETAIL UCI-502110,0.0,301.86,2212556.44,setl_502110
uci_bank_502111,2010-03-23,UCI ONLINE RETAIL UCI-502111,0.0,777.91,2213334.35,setl_502111
uci_bank_502112,2010-03-23,UCI ONLINE RETAIL UCI-502112,0.0,9.9,2213344.25,setl_502112
uci_bank_502113,2010-03-23,UCI ONLINE RETAIL UCI-502113,0.0,512.48,2213856.73,setl_502113
